no,code,name,type,gu,gujuso,x,y,room,year,old,area,resident,ave_area,area,a1,a2,a3,a4,a5,a6,a7,a8,a9
1740,53011,제기빌라,다가구,동대문구,동대문구 고산자로44길 16-6 ,37.5824824,127.0397892,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1741,53017,소망빌,다가구,성북구,성북구 장위로 101,37.6142044,127.0532854,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1742,53017,장위에스하임1 1동,다가구,성북구,성북구 장위로19길 25,37.61601424,127.042846,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1743,53017,장위에스하임1 2동,다가구,성북구,성북구 장위로19길 25,37.61601424,127.042846,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1744,53017,다솜하우스 A동,다가구,성북구,성북구 장위로19길 33-3 ,37.6149776,127.0436443,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1745,53017,다솜하우스 B동,다가구,성북구,성북구 장위로19길 33-3 ,37.6149776,127.0436443,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1746,53019,목동펠리스,다가구,양천구,양천구 목동중앙본로7가길 81-11 ,37.5416746,126.8668825,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1747,53020,프리가,다가구,영등포구,영등포구 신길로41길 6 ,37.5085524,126.9096654,3,2001-01-12,20,25,다가구,25,24.57,,,,,,,,,
1748,53022,101동,다가구,은평구,은평구 은평터널로 169-18,37.5846647,126.8984766,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1749,53022,102동,다가구,은평구,은평구 은평터널로 169-18 ,37.5846647,126.8984766,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1750,53009,0,다가구,노원구,노원구 동일로193가길 18 ,37.62766389,127.07166,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1751,53009,0,다가구,노원구,노원구 동일로193가길 18 ,37.62766389,127.07166,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1752,53009,0,다가구,노원구,노원구 동일로193가길 18 ,37.62766389,127.07166,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1753,53011,A동,다가구,동대문구,동대문구 장한로29길 34 ,37.5742511,127.0711256,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1754,53011,B동,다가구,동대문구,동대문구 장한로29길 34 ,37.5742511,127.0711256,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1755,53011,A동,다가구,동대문구,동대문구 답십리로65길 44,37.5735125,127.0692837,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1756,53011,B동,다가구,동대문구,동대문구 답십리로65길 44,37.5735125,127.0692837,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1757,53012,가동,다가구,동작구,동작구 동작대로35자길 5,37.49392673,126.9786165,8,1996-11-04,24,61,신혼부부,61,61.27,,,,,,,,,
1758,53012,나동,다가구,동작구,동작구 동작대로35자길 5,37.49392673,126.9786165,8,1996-11-04,24,61,신혼부부,61,61.27,,,,,,,,,
1759,53017,에이동,다가구,성북구,성북구 장위로21나길 68,37.61783354,127.0456347,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1760,53017,비동,다가구,성북구,성북구 장위로21나길 68,37.61783354,127.0456347,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1761,53022,인화빌2,다가구,은평구,은평구 은평터널로 173-8,37.59523876,126.9075062,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1762,53002,용민스위트빌,다가구,강동구,강동구 상암로35길11,37.54704894,127.1385414,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1763,53006,A동 ,다가구,광진구,광진구 아차산로46길 22-7,37.5362057,127.0802355,13,1994-12-01,26,39,다가구,39,39.16153846,,,,,,,,,
1764,53006,B동,다가구,광진구,광진구 아차산로46길 22-7,37.5362057,127.0802355,13,1994-12-01,26,39,다가구,39,39.16153846,,,,,,,,,
1765,53014,천연동 87-2,다가구,서대문구,서대문구 독립문로8길 30,37.5687073,126.9589626,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1766,53014,리츠하우스,다가구,서대문구,서대문구 증가로17길14,37.58027359,126.9155576,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1767,53017,애플하임,다가구,성북구,성북구 장위로19길 29,37.6149776,127.0436443,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1768,53011,제1동,다가구,동대문구,동대문구 한천로24길 51,37.5697228,127.0675228,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1769,53011,제2동,다가구,동대문구,동대문구 한천로24길 51,37.5697228,127.0675228,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1770,53011,제3동,다가구,동대문구,동대문구 한천로24길 51,37.5697228,127.0675228,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1771,53011,빌라참스반도6,다가구,동대문구,동대문구 천호대로77가길 15,37.5637453,127.0631517,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1772,53011,지오빌,다가구,동대문구,동대문구 한천로40길 9-9,37.5775019,127.0687584,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1773,53005,0,다가구,관악구,관악구 신사로22길7,37.48978627,126.9178398,7,1993-12-30,27,31,다가구,31,31.44142857,,,,,,,,,
1774,53002,그린하우스,다가구,강동구,강동구 천호대로197길 94,37.5376857,127.1473088,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1775,53002,업타운빌라2,다가구,강동구,강동구 구천면로42길 82,37.5458189,127.1365239,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1776,53010,만화인마을 1호,다가구,도봉구,도봉구 노해로51길 9-4,37.6515654,127.0302531,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1777,53011,로하스빌2 제에이동,다가구,동대문구,동대문구 천호대로87길 19,37.5629552,127.0679645,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1778,53011,로하스빌2 제비동,다가구,동대문구,동대문구 천호대로87길 19,37.5629552,127.0679645,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1779,53011,0,다가구,동대문구,동대문구 장한로33길 30,37.5771567,127.0696146,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1780,53011,0,다가구,동대문구,동대문구 천호대로77길 119,37.5645133,127.0623478,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1781,53017,행운빌 제1동,다가구,성북구,성북구 한천로 512,37.6181398,127.0547829,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1782,53017,행운빌 제2동,다가구,성북구,성북구 한천로 512,37.6181398,127.0547829,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1783,53017,행운빌 제3동,다가구,성북구,성북구 한천로 512,37.6181398,127.0547829,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1784,53017,행운빌 제4동,다가구,성북구,성북구 한천로 512,37.6181398,127.0547829,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1785,53018,0,다가구,송파구,송파구 문정로13길 11-21,37.4939943,127.1338267,8,1996-09-25,24,37,다가구,37,37.49625,,,,,,,,,
1786,53018,0,다가구,송파구,송파구 동남로 320-8,37.48755,127.11765,8,1996-09-25,24,37,다가구,37,37.49625,,,,,,,,,
1787,53020,다인주택,다가구,영등포구,영등포구 도신로48길 9-13,37.5098858,126.9136689,3,2001-01-12,20,25,다가구,25,24.57,,,,,,,,,
1788,53022,야긴하이빌,다가구,은평구,은평구 서오릉로17길 22,37.61328965,126.9080209,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1789,53002,해마루빌3 제1동,다가구,강동구,강동구 천중로2길 7-23 ,37.5436916,127.1226223,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1790,53002,해마루빌3 제2동,다가구,강동구,강동구 천중로2길 7-23 ,37.5436916,127.1226223,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1791,53002,감산빌리지,다가구,강동구,강동구 성안로31나갈 25,37.54250032,127.134188,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1792,53002,업타운빌라2,다가구,강동구,강동구 구천면로42길 82,37.5458189,127.1365239,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1793,53007,스타힐스,다가구,구로구,구로구 중앙로14가길 62 ,37.5047605,126.8655653,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1794,53008,광진아트빌8차,다가구,금천구,금천구 가산로3길 102,37.4722845,126.8917604,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1795,53008,광진아트빌7차,다가구,금천구,금천구 가산로3길 100,37.4722845,126.8917604,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1796,53008,휴먼에코빌1차,다가구,금천구,금천구 시흥대로100길 18 ,37.4646088,126.899448,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1797,53008,테레사의집,다가구,금천구,금천구 독산로8길 45 ,37.448084,126.9068858,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1798,53018,태성드림빌,다가구,송파구,송파구 동남로 23가길 4-8,37.50254954,127.1339822,8,1996-09-25,24,37,다가구,37,37.49625,,,,,,,,,
1799,53019,에이스빌,다가구,양천구,양천구 목동중앙북로14길 50,37.5441936,126.8730744,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1800,53011,빌라참스반도5,다가구,동대문구,동대문구 천호대로 89길 47,37.56460798,127.0691756,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1801,53010,만화인마을 2호,다가구,도봉구,도봉구 노해로 209-21,37.652686,127.0524448,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1802,53002,0,다가구,강동구,강동구 암사길 83-26,37.5531848,127.1373054,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1803,53002,가동,다가구,강동구,강동구 성안로31나길 28 가동,37.5419498,127.1342321,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1804,53002,나동,다가구,강동구,강동구 성안로31나길 28 가동,37.5419498,127.1342321,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1805,53011,리움펠리체,다가구,동대문구,동대문구 장한로22길 20-9,37.5693946,127.0713113,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1806,53022,0,다가구,은평구,은평구 은평로10길 17-9,37.5983196,126.9245062,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1807,53002,미리내하우스,다가구,강동구,강동구 구천면로60길 58 ,37.5497802,127.1379119,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1808,53007,동진빌,다가구,구로구,구로구 경서로1나길 6,37.49885352,126.855533,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1809,53008,디비하우징2차,다가구,금천구,금천구 독산로24길 43,37.4553624,126.9087864,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1810,53008,디비하우징2차,다가구,금천구,금천구 독산로24길 43,37.4553624,126.9087864,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1811,53008,디비하우징2차,다가구,금천구,금천구 독산로24길 43,37.4553624,126.9087864,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1812,53008,디비하우징2차,다가구,금천구,금천구 독산로24길 43,37.4553624,126.9087864,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1813,53008,휴먼에코빌2차,다가구,금천구,금천구 독산로41길 36,37.4588119,126.9030485,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1814,53015,해가온,다가구,서초구,서초구 동산로19길 26,37.4740262,127.0464431,10,1995-07-25,25,59,다가구,59,58.704,,,,,,,,,
1815,53019,황금빌 A동,다가구,양천구,양천구 목동중앙남로 51-12,37.5411217,126.8652166,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1816,53019,황금빌 B동,다가구,양천구,양천구 목동중앙남로 51-12,37.5411217,126.8652166,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1817,53019,에코하임,다가구,양천구,양천구 목동중앙남로14가길 13,37.5417934,126.8656583,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1818,53020,성지하우스,다가구,영등포구,영등포구 대림로31나길 8,37.4968798,126.8959318,3,2001-01-12,20,25,다가구,25,24.57,,,,,,,,,
1819,53020,0,다가구,영등포구,영등포구 가마산로 32길 9,37.49921208,126.8555457,3,2001-01-12,20,25,다가구,25,24.57,,,,,,,,,
1820,53022,유앤아이하우스,다가구,은평구,은평구 연서로11길 32-13,37.60965655,126.9119124,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1821,53022,신양그린빌,다가구,은평구,은평구 서오릉로17길 20-10,37.61345085,126.9076407,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1822,53017,서도휴빌 101동,다가구,성북구,성북구 장월로1마길 23,37.6044173,127.0426607,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1823,53017,서도휴빌 102동,다가구,성북구,성북구 장월로1마길 23,37.6044173,127.0426607,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1824,53017,서도휴빌 103동,다가구,성북구,성북구 장월로1마길 23,37.6044173,127.0426607,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1825,53017,서도휴빌 104동,다가구,성북구,성북구 장월로1마길 23,37.6044173,127.0426607,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1826,53017,서도휴빌 105동,다가구,성북구,성북구 장월로1마길 23,37.6044173,127.0426607,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1827,53017,서도휴빌 106동,다가구,성북구,성북구 장월로1마길 23,37.6044173,127.0426607,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1828,53017,서도휴빌 107동,다가구,성북구,성북구 장월로1마길 23,37.6044173,127.0426607,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1829,53002,다온빌,다가구,강동구,강동구 상암로81길 10-5,37.5462349,127.1691358,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1830,53008,휴먼에코빌3차,다가구,금천구,금천구 독산로40길 84-5,37.4618233,126.9081655,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1831,53009,미소홈타운1,다가구,노원구,노원구 동일로242라길8,37.67671991,127.057112,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1832,53019,목동펠리스5차,다가구,양천구,양천구 목동중앙본로2길 38-19,37.5401806,126.8716261,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1833,53007,정림파크타운 가동,다가구,구로구,구로구 고척로30길 48,37.5005915,126.8499836,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1834,53007,정림파크타운 나동,다가구,구로구,구로구 고척로30길 48,37.5005915,126.8499836,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1835,53017,정릉다경빌,다가구,성북구,성북구 서경로15길 7,37.6101068,127.0145276,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1836,53008,아이빌,다가구,금천구,금천구 독산로70길 78-5,37.4685268,126.9065268,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1837,53008,모던하우스,다가구,금천구,금천구 독산로102길 97,37.4758001,126.9042898,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1838,53008,스타힐스,다가구,금천구,금천구 독산로22길 56,37.453242,126.9087992,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1839,53016,가동,다가구,성동구,성동구 마장로31다길17,37.57178356,127.0393656,12,1996-04-09,24,48,성수수제화 종사자,48,47.92833333,,,,,,,,,
1840,53016,나동,다가구,성동구,성동구 마장로31다길17,37.57178356,127.0393656,12,1996-04-09,24,48,성수수제화 종사자,48,47.92833333,,,,,,,,,
1841,53016,a동,다가구,성동구,성동구 마장로31다길11,37.57178356,127.0393656,12,1996-04-09,24,48,성수수제화 종사자,48,47.92833333,,,,,,,,,
1842,53016,B동,다가구,성동구,성동구 마장로31다길11,37.57178356,127.0393656,12,1996-04-09,24,48,성수수제화 종사자,48,47.92833333,,,,,,,,,
1843,53008,스위트빌 A동,다가구,금천구,금천구 독산로 35길 15-20,37.4584442,126.9038171,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1844,53002,태건빌,다가구,강동구,강동구 상암로81길 10-1,37.5462349,127.1691358,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1845,53017,인하주택,다가구,성북구,성북구 장위로21길 42,37.6142087,127.0436148,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1846,53019,동원밸라지오,다가구,양천구,양천구 목동중앙본로7가길 81-19,37.5416746,126.8668825,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1847,53022,인화빌4,다가구,은평구,은평구 통일로82길 18-14,37.6214971,126.9203449,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1848,53022,신사유앤아이하우스1,다가구,은평구,은평구 갈현로3길 38,37.6000536,126.90646,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1849,53006,중곡에스하임월드1 제1동,다가구,광진구,광진구 긴고랑로6길 37,37.562784,127.0780218,13,1994-12-01,26,39,다가구,39,39.16153846,,,,,,,,,
1850,53006,중곡에스하임월드1 제2동,다가구,광진구,광진구 긴고랑로6길 37,37.562784,127.0780218,13,1994-12-01,26,39,다가구,39,39.16153846,,,,,,,,,
1851,53007,야긴하이빌 가동,다가구,구로구,구로구 오리로21가길 11,37.5025645,126.8254961,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1852,53007,야긴하이빌 나동,다가구,구로구,구로구 오리로21가길 11,37.5025645,126.8254961,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1853,53007,야긴하이빌 다동,다가구,구로구,구로구 오리로21가길 11,37.5025645,126.8254961,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1854,53007,동호파크타운 가동,다가구,구로구,구로구 경서로5길 19,37.5011969,126.857719,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1855,53007,동호파크타운 나동,다가구,구로구,구로구 경서로5길 19,37.5011969,126.857719,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1856,53008,스타힐스,다가구,금천구,금천구 독산로22길 89,37.453242,126.9087992,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1857,53017,삼원하임빌,다가구,성북구,성북구 장위로21길 79,37.6142087,127.0436148,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1858,53008,휴먼에코빌라4차 B동,다가구,금천구,금천구 독산로 96길 27-6,37.47617535,126.9052593,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1859,53022,갈현동 326-25,다가구,은평구,은평구 서오릉로22길 7,37.6162559,126.9078898,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1860,53006,구의애스하임3,다가구,광진구,광진구 구의로12길 17,37.5440498,127.0907422,13,1994-12-01,26,39,다가구,39,39.16153846,,,,,,,,,
1861,53007,앨림하우스 제가동,다가구,구로구,구로구 경인로33길 42-1,37.4979691,126.8524264,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1862,53007,엘림하우스 제나동,다가구,구로구,구로구 경인로33길 42-1,37.4979691,126.8524264,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1863,53008,독산에스하임 제가동,다가구,금천구,금천구 두산로5길 25,37.4723345,126.8905563,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1864,53008,독산에스하임 제나동,다가구,금천구,금천구 두산로5길 25,37.4723345,126.8905563,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1865,53009,백운그랜드캐슬,다가구,노원구,노원구 한글비석로24마길 46,37.6658723,127.070752,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1866,53012,상도그레이스빌,다가구,동작구,동작구 성대로14길 45,37.4963383,126.9371369,8,1996-11-04,24,61,신혼부부,61,61.27,,,,,,,,,
1867,53017,창조인빌 제1동,다가구,성북구,성북구 오패산로1길 47,37.6036662,127.0365392,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1868,53017,창조인빌 제2동,다가구,성북구,성북구 오패산로1길 47,37.6036662,127.0365392,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1869,53017,창조인빌 제3동,다가구,성북구,성북구 오패산로1길 47,37.6036662,127.0365392,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1870,53008,다인빌,다가구,금천구,금천구 독산로8길 6,37.448084,126.9068858,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1871,53008,영호주택,다가구,금천구,금천구 범안로17길 17-19,37.4692261,126.8936612,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1872,53011,삼화에코빌 5차 A동,다가구,동대문구,동대문구 답십리로65길 54,37.5735125,127.0692837,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1873,53011,삼화에코빌 5차 B동,다가구,동대문구,동대문구 답십리로65길 54,37.5735125,127.0692837,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1874,53002,광채빌라 제가동,다가구,강동구,강동구 천중로16길 20,37.5432687,127.1280536,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1875,53002,광채빌라 제나동,다가구,강동구,강동구 천중로16길 20,37.5432687,127.1280536,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1876,53002,낙원타운빌,다가구,강동구,강동구 천중로3길 30,37.5457908,127.1236622,11,1992-11-25,28,46,다가구,46,45.59909091,,,,,,,,,
1877,53007,광성주택,다가구,구로구,구로구 안양천로537나길 3,37.5013505,126.8675236,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1878,53008,더블루스테이,다가구,금천구,금천구 금하로23다길 22,37.4524783,126.9104361,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1879,53008,독산파크빌,다가구,금천구,금천구 시흥대로84나길 0,37.4600305,126.9016975,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1880,53008,시흥파크빌,다가구,금천구,금천구 독산로2길 11,37.447954,126.9040645,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1881,53008,휴먼에코빌7차,다가구,금천구,금천구 독산로96길 27-10,37.4755398,126.9046585,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1882,53011,서도휴빌 제가동,다가구,동대문구,동대문구 답십리로66길 75-5,37.5699718,127.0674585,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1883,53011,서도휴빌 제나동,다가구,동대문구,동대문구 답십리로66길 75-5,37.5699718,127.0674585,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1884,53011,서도휴빌 제다동,다가구,동대문구,동대문구 답십리로66길 75-5,37.5699718,127.0674585,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1885,53011,서도휴빌 제라동,다가구,동대문구,동대문구 답십리로66길 75-5,37.5699718,127.0674585,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1886,53011,광진아트빌11차 101동,다가구,동대문구,동대문구 답십리로 68길 78,37.57008513,127.0679631,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1887,53011,광진아트빌11차 102동,다가구,동대문구,동대문구 답십리로 68길 78,37.57008513,127.0679631,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1888,53011,광진아트빌11차 103동,다가구,동대문구,동대문구 답십리로 68길 78,37.57008513,127.0679631,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1889,53012,0,다가구,동작구,동작구 국사봉1길 209,37.4989359,126.9299094,8,1996-11-04,24,61,신혼부부,61,61.27,,,,,,,,,
1890,53014,0,다가구,서대문구,서대문구 증가로4길 64-5,37.5770807,126.9274774,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1891,53017,장위다경빌 제101동,다가구,성북구,성북구 장위로21길 49,37.6142087,127.0436148,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1892,53017,장위다경빌 제102동,다가구,성북구,성북구 장위로21길 49,37.6142087,127.0436148,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1893,53017,장위다경빌 제103동,다가구,성북구,성북구 장위로21길 49,37.6142087,127.0436148,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1894,53017,장위다경빌 제104동,다가구,성북구,성북구 장위로21길 49,37.6142087,127.0436148,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1895,53017,0,다가구,성북구,성북구 화랑로42길 27,37.6137664,127.0635591,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1896,53017,신양그린빌,다가구,성북구,성북구 장월로21길 11,37.615702,127.046899,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1897,53020,해담하우스 제101동,다가구,영등포구,영등포구 도림로108길 23-1,37.5081541,126.9033926,3,2001-01-12,20,25,다가구,25,24.57,,,,,,,,,
1898,53020,해담하우스 제102동,다가구,영등포구,영등포구 도림로108길 23-1,37.5081541,126.9033926,3,2001-01-12,20,25,다가구,25,24.57,,,,,,,,,
1899,53022,구산유앤아이하우스2,다가구,은평구,은평구 서오릉로17길 28-14,37.6127739,126.9066161,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1900,53022,인화빌5,다가구,은평구,은평구 녹번로 49-7,37.6047745,126.9282899,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1901,53008,휴먼에코빌6차,다가구,금천구,금천구 탑골로5길 50,37.4544795,126.9117512,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1902,53017,해마루빌1 나동,다가구,성북구,성북구 월계로 124-5,37.6100612,127.032309,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1903,53019,101동,다가구,양천구,양천구 목동중앙본로5길 46,37.5377433,126.8684009,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1904,53019,102동,다가구,양천구,양천구 목동중앙본로5길 46,37.5377433,126.8684009,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1905,53014,남가좌동 73-235,다가구,서대문구,서대문구 가재울로6길 16,37.57582863,126.9226612,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1906,53014,남가좌동 73-235,다가구,서대문구,서대문구 가재울로6길 16,37.57582863,126.9226612,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1907,53014,홍은동 413-6,다가구,서대문구,서대문구 증가로6길 50-6 ,37.57860966,126.927142,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1908,53007,인하주택 A동,다가구,구로구,구로구 고척로33길 53,37.5033713,126.8489021,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1909,53007,인하주택 B동,다가구,구로구,구로구 고척로33길 53,37.5033713,126.8489021,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1910,53007,대영리더스빌,다가구,구로구,구로구 고척로31길 103,37.5045257,126.8475203,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
